manufacturer_inst_mdp__01,5,5,178575,1008.6248836000001,20,-114.59092500000004,originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;,-49.500000000000014,48.793100645776526,2380.7666706288774,-123.21000000000005,-82.53,-79.73999999999997,-49.500000000000014,-148.86000000000004,-90.63,-90.99000000000001,-191.88090000000005,-115.91999999999999,-79.7688,-75.15000000000002,-107.37,-118.19880000000002,-182.34000000000006,-183.60000000000008,-173.52000000000004,-59.49000000000003,-81.36000000000004,-208.17000000000007,-49.59,
manufacturer_inst_mdp__01,5,5,179583,930.3480227999999,20,-115.95446999999999,originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;,-49.41,48.62865664232462,2364.7462468371023,-125.46000000000005,-83.25,-82.44000000000001,-49.41000000000001,-148.86000000000004,-91.62,-90.27000000000001,-188.37000000000003,-115.74000000000001,-90.81000000000003,-73.98000000000003,-124.29000000000002,-124.11000000000003,-181.53000000000003,-184.23000000000008,-174.69000000000008,-54.41939999999998,-78.39,-207.81000000000006,-49.41,
manufacturer_inst_mdp__01,5,5,207022,973.4824375999999,20,-115.76997000000003,originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;,-47.69999999999999,48.13166636027784,2316.6573066171013,-123.93000000000005,-80.15939999999998,-82.35000000000001,-49.14,-149.04000000000005,-89.54999999999998,-90.45000000000002,-188.19,-117.00000000000006,-90.36000000000001,-73.71000000000002,-126.45000000000007,-123.93000000000002,-183.42000000000007,-184.14000000000007,-170.10000000000002,-57.959999999999994,-83.07,-204.75,-47.69999999999999,
manufacturer_inst_mdp__01,6,6,229868,972.1571076000004,20,-115.81186500000004,originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;,-49.59000000000002,48.0759255077037,2311.2946134222752,-121.41000000000004,-82.80000000000001,-80.64,-50.31000000000002,-150.0300000000001,-90.26999999999998,-90.81,-186.74999999999997,-115.56,-92.88000000000002,-74.52000000000002,-123.66000000000003,-124.29000000000003,-182.43000000000004,-182.16000000000005,-185.22090000000006,-53.488800000000005,-81.99000000000004,-197.42759999999996,-49.59000000000002,
manufacturer_inst_mdp__01,6,6,11083152,370.617752,1,0.0,originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;,0.0,0.0,0.0,0.0,
manufacturer_inst_mdp__01,6,6,270257,1607.4476164000002,20,-116.08510500000003,originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;,-48.60000000000002,48.463670991367096,2348.7274059594765,-123.57000000000004,-83.52000000000001,-81.99,-53.821799999999996,-149.04000000000005,-90.36000000000001,-96.30090000000004,-189.72000000000006,-113.22,-91.89000000000001,-73.17000000000002,-123.12,-124.74000000000004,-183.33000000000007,-185.49000000000007,-172.8,-50.0994,-81.27000000000001,-205.65,-48.60000000000002,
manufacturer_inst_mdp__01,6,6,266303,1594.6398016,20,3.2940000000000005,originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;originclient2=/127.0.0.1;,16.740000000000002,7.5527858436473645,57.044574000000026,0.0,0.0,0.0,8.190000000000001,8.190000000000001,0.0,7.920000000000002,-16.560000000000002,0.0,0.0,0.0,8.370000000000001,16.740000000000002,-8.370000000000001,0.0,8.099999999999998,8.730000000000004,0.0,8.910000000000004,15.659999999999997,
elevators_inst_mdp__01,6,6,54908,1463.6951968,20,-99.4625,original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;,-35.25,35.891440048429374,1288.19546875,-78.0,-88.5,-122.25,-72.0,-70.0,-63.5,-85.5,-163.5,-145.25,-127.25,-144.25,-77.0,-57.0,-127.5,-35.25,-146.0,-126.75,-76.0,-62.0,-121.75,
skill_teaching_inst_mdp__1,6,6,52484,1466.9392068000002,20,48.51769304500001,original-skill_teaching_inst_mdp__1=/127.0.0.1;original-skill_teaching_inst_mdp__1=/127.0.0.1;original-skill_teaching_inst_mdp__1=/127.0.0.1;original-skill_teaching_inst_mdp__1=/127.0.0.1;original-skill_teaching_inst_mdp__1=/127.0.0.1;original-skill_teaching_inst_mdp__1=/127.0.0.1;,79.44016020000004,22.30125135395102,497.3458119521023,46.0066834,66.14335460000002,59.076373400000016,20.477344599999995,48.57493270000001,69.79040300000003,60.02708800000002,6.499192200000001,79.44016020000004,77.31161540000004,32.8802145,71.91894780000003,21.4993648,52.732991200000015,57.21719640000003,18.5046098,44.105254200000005,45.055968799999995,78.48944560000004,14.602720299999993,
tamarisk_inst_mdp__1,6,6,56275,1523.6011627999997,20,-473.30350000000027,original-tamarisk_inst_mdp__1=/127.0.0.1;original-tamarisk_inst_mdp__1=/127.0.0.1;original-tamarisk_inst_mdp__1=/127.0.0.1;original-tamarisk_inst_mdp__1=/127.0.0.1;original-tamarisk_inst_mdp__1=/127.0.0.1;original-tamarisk_inst_mdp__1=/127.0.0.1;,-165.61000000000016,148.33817665304505,22004.214652750004,-552.1100000000002,-641.1100000000002,-484.61000000000024,-471.54000000000025,-331.6000000000001,-562.1100000000002,-327.53000000000026,-668.2600000000001,-449.6000000000001,-658.7600000000002,-453.1300000000002,-654.2900000000002,-513.2600000000002,-287.1100000000002,-437.77000000000015,-190.77000000000004,-165.61000000000016,-668.7600000000002,-476.11000000000024,-472.0300000000002,
