academic-advising_inst_mdp__04,6,6,207822,1361.8901468717945,39,-102.23076923076923,original-academic-advising_inst_mdp__04=/127.0.0.1;original-academic-advising_inst_mdp__04=/127.0.0.1;original-academic-advising_inst_mdp__04=/127.0.0.1;original-academic-advising_inst_mdp__04=/127.0.0.1;original-academic-advising_inst_mdp__04=/127.0.0.1;original-academic-advising_inst_mdp__04=/127.0.0.1;,-58.0,7.570054155757707,57.30571992110453,-105.0,-105.0,-104.0,-103.0,-103.0,-58.0,-106.0,-104.0,-104.0,-104.0,-104.0,-105.0,-94.0,-103.0,-99.0,-106.0,-103.0,-103.0,-107.0,-104.0,-107.0,-104.0,-103.0,-103.0,-102.0,-104.0,-105.0,-101.0,-103.0,-106.0,-105.0,-104.0,-104.0,-101.0,-97.0,-104.0,-103.0,-104.0,-103.0,
academic-advising_inst_mdp__05,6,6,207839,1413.486008410256,39,-149.97435897435898,original-academic-advising_inst_mdp__05=/127.0.0.1;original-academic-advising_inst_mdp__05=/127.0.0.1;original-academic-advising_inst_mdp__05=/127.0.0.1;original-academic-advising_inst_mdp__05=/127.0.0.1;original-academic-advising_inst_mdp__05=/127.0.0.1;original-academic-advising_inst_mdp__05=/127.0.0.1;,-99.0,11.831048200060849,139.97370151216305,-148.0,-157.0,-155.0,-126.0,-99.0,-158.0,-158.0,-131.0,-157.0,-153.0,-156.0,-154.0,-156.0,-155.0,-154.0,-134.0,-157.0,-154.0,-140.0,-152.0,-144.0,-158.0,-150.0,-155.0,-159.0,-156.0,-157.0,-156.0,-135.0,-159.0,-153.0,-155.0,-150.0,-135.0,-154.0,-157.0,-157.0,-146.0,-159.0,
academic-advising_inst_mdp__06,6,6,290739,1888.8849780512821,39,-149.87179487179486,original-academic-advising_inst_mdp__06=/127.0.0.1;original-academic-advising_inst_mdp__06=/127.0.0.1;original-academic-advising_inst_mdp__06=/127.0.0.1;original-academic-advising_inst_mdp__06=/127.0.0.1;original-academic-advising_inst_mdp__06=/127.0.0.1;original-academic-advising_inst_mdp__06=/127.0.0.1;,-145.0,0.7903094875601252,0.6245890861275477,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-145.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,
academic-advising_inst_mdp__07,6,6,293900,1917.5981351794871,39,-208.28205128205127,original-academic-advising_inst_mdp__07=/127.0.0.1;original-academic-advising_inst_mdp__07=/127.0.0.1;original-academic-advising_inst_mdp__07=/127.0.0.1;original-academic-advising_inst_mdp__07=/127.0.0.1;original-academic-advising_inst_mdp__07=/127.0.0.1;original-academic-advising_inst_mdp__07=/127.0.0.1;,-182.0,6.033873263623685,36.40762656147274,-210.0,-210.0,-210.0,-210.0,-210.0,-209.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-208.0,-210.0,-210.0,-210.0,-185.0,-210.0,-182.0,-210.0,-210.0,-199.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,-210.0,
cooperative-recon_inst_mdp__01,6,6,302359,1406.5622420512818,39,0.7192307692307693,original-cooperative-recon_inst_mdp__01=/127.0.0.1;original-cooperative-recon_inst_mdp__01=/127.0.0.1;original-cooperative-recon_inst_mdp__01=/127.0.0.1;original-cooperative-recon_inst_mdp__01=/127.0.0.1;original-cooperative-recon_inst_mdp__01=/127.0.0.1;original-cooperative-recon_inst_mdp__01=/127.0.0.1;,11.63,2.531294778258327,6.407453254437873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,0.0,
cooperative-recon_inst_mdp__02,6,6,305254,1424.669683487179,39,0.27025641025641023,original-cooperative-recon_inst_mdp__02=/127.0.0.1;original-cooperative-recon_inst_mdp__02=/127.0.0.1;original-cooperative-recon_inst_mdp__02=/127.0.0.1;original-cooperative-recon_inst_mdp__02=/127.0.0.1;original-cooperative-recon_inst_mdp__02=/127.0.0.1;original-cooperative-recon_inst_mdp__02=/127.0.0.1;,3.3,0.8484540607647175,0.7198742932281389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
cooperative-recon_inst_mdp__03,6,6,304491,1391.5024867692305,39,0.26794871794871794,original-cooperative-recon_inst_mdp__03=/127.0.0.1;original-cooperative-recon_inst_mdp__03=/127.0.0.1;original-cooperative-recon_inst_mdp__03=/127.0.0.1;original-cooperative-recon_inst_mdp__03=/127.0.0.1;original-cooperative-recon_inst_mdp__03=/127.0.0.1;original-cooperative-recon_inst_mdp__03=/127.0.0.1;,6.05,1.1071357813727238,1.225749638395792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,
manufacturer_inst_mdp__01,6,6,752559,1998.4717641025643,39,-93.37308461538464,original-manufacturer_inst_mdp__01=/127.0.0.1;original-manufacturer_inst_mdp__01=/127.0.0.1;original-manufacturer_inst_mdp__01=/127.0.0.1;original-manufacturer_inst_mdp__01=/127.0.0.1;original-manufacturer_inst_mdp__01=/127.0.0.1;original-manufacturer_inst_mdp__01=/127.0.0.1;,17.010000000000012,50.41635690214417,2541.8090432843806,-133.02000000000004,-173.61000000000004,-124.65000000000003,-108.9,-207.63000000000008,-43.2,-73.89,-77.49000000000004,-50.94000000000001,-116.28000000000004,-41.580000000000005,-141.12000000000003,-125.37000000000003,-32.760000000000005,-75.60089999999997,-50.850000000000016,-115.47000000000003,-141.12000000000003,-157.77000000000007,-100.35000000000002,-16.65,-107.19000000000003,-107.10000000000002,-81.99000000000002,-16.019999999999985,-49.50000000000001,-108.72000000000003,-104.99940000000001,-124.20000000000005,-173.88000000000002,-109.62000000000005,-24.660000000000007,-90.99000000000002,-116.01000000000002,-24.660000000000004,17.010000000000012,-67.14,-175.68000000000006,-67.95,
manufacturer_inst_mdp__02,6,6,1009731,2317.6143433333327,36,-153.79640277777779,original-manufacturer_inst_mdp__02=/127.0.0.1;original-manufacturer_inst_mdp__02=/127.0.0.1;original-manufacturer_inst_mdp__02=/127.0.0.1;original-manufacturer_inst_mdp__02=/127.0.0.1;original-manufacturer_inst_mdp__02=/127.0.0.1;original-manufacturer_inst_mdp__02=/127.0.0.1;,112.50250000000001,131.35243371602405,17253.46184312249,-41.665499999999994,-101.667,-76.6645,9.168000000000006,-254.168,-257.5005,-262.5,-184.16950000000003,-260.0005,-352.5005,-302.5,37.49749999999999,112.50250000000001,-177.5,-107.49649999999998,-96.6675,-246.66899999999998,-297.501,-380.001,54.165499999999994,-75.83550000000002,-21.667,-148.33249999999998,-375.8345,-55.00049999999999,-63.329499999999996,-254.16299999999995,-158.33249999999998,-78.33500000000001,-185.001,-203.3345,-79.999,-171.66750000000002,-434.1705,-45.83049999999997,0.0,
manufacturer_inst_mdp__03,6,6,1000203,1965.910378074074,27,-28.29601111111111,original-manufacturer_inst_mdp__03=/127.0.0.1;original-manufacturer_inst_mdp__03=/127.0.0.1;original-manufacturer_inst_mdp__03=/127.0.0.1;original-manufacturer_inst_mdp__03=/127.0.0.1;original-manufacturer_inst_mdp__03=/127.0.0.1;original-manufacturer_inst_mdp__03=/127.0.0.1;,106.5005,66.97098240615985,4485.112484446172,25.5,48.5,-129.8326,-22.5,106.5005,-87.4995,-90.0,0.5010000000000048,-112.5,-90.0,43.0005,19.1684,-107.499,-29.5,28.000500000000002,-176.6679,40.5,47.1679,-70.0005,-72.5005,22.5,0.0,-51.8326,12.501000000000005,-52.5,20.500500000000002,-85.5,
red-finned-blue-eye_inst_mdp__01,6,6,317120,1762.3627926153852,39,-2591.2820512820513,original-red-finned-blue-eye_inst_mdp__01=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__01=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__01=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__01=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__01=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__01=/127.0.0.1;,5290.0,4093.901768445091,1.6760031689677844E7,3320.0,-6600.0,-5970.0,3050.0,2300.0,2720.0,3730.0,-5280.0,3360.0,2760.0,-3320.0,-2680.0,-5190.0,-5220.0,-6570.0,5290.0,-5760.0,-6360.0,3920.0,-4620.0,-4980.0,-5610.0,-6420.0,-3990.0,-6120.0,1030.0,4850.0,-4410.0,-5790.0,-6330.0,-6480.0,-6210.0,-4010.0,-5620.0,-5280.0,-4080.0,3690.0,-4550.0,-3630.0,
red-finned-blue-eye_inst_mdp__02,6,6,336387,1876.536928205128,39,1317.4358974358975,original-red-finned-blue-eye_inst_mdp__02=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__02=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__02=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__02=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__02=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__02=/127.0.0.1;,3010.0,542.1217478395464,293895.98948060477,2240.0,1010.0,1430.0,3010.0,990.0,920.0,1060.0,1160.0,1750.0,990.0,1400.0,2390.0,1100.0,1020.0,1170.0,950.0,780.0,750.0,1170.0,1060.0,990.0,1960.0,1950.0,1210.0,2560.0,870.0,1170.0,1240.0,2370.0,920.0,1290.0,960.0,1070.0,1460.0,910.0,920.0,990.0,840.0,1350.0,
red-finned-blue-eye_inst_mdp__03,6,6,379812,1891.6985442051284,39,-5092.5641025641025,original-red-finned-blue-eye_inst_mdp__03=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__03=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__03=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__03=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__03=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__03=/127.0.0.1;,3890.0,2820.459789711252,7954993.425378041,-6530.0,-6560.0,-6320.0,-5470.0,-6160.0,-6680.0,-6470.0,1350.0,3890.0,-6620.0,-6020.0,-3610.0,-6410.0,-6590.0,-6560.0,-6120.0,-5530.0,-5500.0,-6310.0,-6590.0,-6440.0,1640.0,-5840.0,1320.0,-5400.0,-5990.0,-6560.0,-6680.0,-6500.0,-6490.0,-6980.0,-6620.0,-4570.0,-5620.0,1930.0,-6150.0,-5800.0,-6800.0,-6250.0,
red-finned-blue-eye_inst_mdp__04,6,6,322251,1873.7681025641027,39,-3434.358974358974,original-red-finned-blue-eye_inst_mdp__04=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__04=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__04=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__04=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__04=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__04=/127.0.0.1;,3440.0,3655.4503001379235,1.3362316896778435E7,3290.0,-6220.0,-5570.0,-4850.0,-6530.0,-3480.0,1300.0,-5770.0,-5370.0,-6690.0,3440.0,-6810.0,-5080.0,1560.0,-5680.0,-4350.0,-4860.0,1010.0,2110.0,-5170.0,2040.0,-6230.0,-6570.0,-5630.0,-6990.0,-6100.0,-5280.0,-5680.0,2500.0,-6510.0,1200.0,-6470.0,-5830.0,-6320.0,1040.0,-6780.0,1630.0,-6100.0,1860.0,
red-finned-blue-eye_inst_mdp__05,6,6,338172,1924.9028761025645,39,-4166.666666666667,original-red-finned-blue-eye_inst_mdp__05=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__05=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__05=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__05=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__05=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__05=/127.0.0.1;,3240.0,2846.730318149843,8103873.504273505,3010.0,-5440.0,-5650.0,1650.0,-6100.0,-5060.0,-5070.0,-5850.0,-5920.0,-6150.0,-5950.0,-3210.0,-4690.0,-6040.0,-5390.0,-6420.0,-5820.0,-5820.0,-5740.0,-5600.0,-5800.0,1470.0,-4000.0,-5800.0,-5710.0,-3900.0,1390.0,-4870.0,-5180.0,-6150.0,-3810.0,-6110.0,2370.0,-5230.0,-6300.0,-2660.0,-5380.0,-4810.0,3240.0,
red-finned-blue-eye_inst_mdp__06,6,6,493126,1882.0133232820513,39,-6496.153846153846,original-red-finned-blue-eye_inst_mdp__06=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__06=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__06=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__06=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__06=/127.0.0.1;original-red-finned-blue-eye_inst_mdp__06=/127.0.0.1;,1400.0,2708.671370195354,7336900.591715977,1400.0,-5790.0,-8920.0,-7010.0,-7980.0,-7140.0,-1420.0,-3150.0,-9250.0,-3980.0,-780.0,-9110.0,-8880.0,-320.0,-8330.0,-9170.0,-6070.0,-4940.0,-7960.0,-8770.0,-5880.0,-7950.0,-8380.0,-8970.0,-5380.0,-8160.0,-6260.0,-9070.0,-7510.0,-8370.0,-7960.0,-5080.0,-8050.0,-5450.0,-3540.0,-4380.0,-8550.0,-8460.0,-8380.0,
elevators_inst_mdp__01,6,6,995362,1410.3668664615384,39,-70.83333333333333,original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;original-elevators_inst_mdp__01=/127.0.0.1;,-42.5,8.195787953024416,67.17094017094016,-74.75,-64.0,-74.75,-80.5,-75.0,-74.0,-69.25,-69.25,-78.5,-54.5,-73.0,-75.0,-42.5,-77.0,-73.0,-75.0,-77.0,-71.0,-76.5,-78.0,-75.0,-77.0,-75.75,-70.5,-78.0,-62.0,-78.0,-73.25,-69.5,-58.25,-72.0,-60.75,-65.0,-77.5,-72.0,-63.5,-71.0,-52.0,-79.0,
elevators_inst_mdp__02,6,6,1000129,1583.3527189743588,39,-45.94871794871795,original-elevators_inst_mdp__02=/127.0.0.1;original-elevators_inst_mdp__02=/127.0.0.1;original-elevators_inst_mdp__02=/127.0.0.1;original-elevators_inst_mdp__02=/127.0.0.1;original-elevators_inst_mdp__02=/127.0.0.1;original-elevators_inst_mdp__02=/127.0.0.1;,-11.0,15.276739848790596,233.37878040762655,-29.5,-34.5,-35.0,-39.5,-44.0,-44.0,-39.75,-58.75,-43.0,-67.0,-64.0,-50.5,-36.5,-53.0,-30.75,-65.5,-49.5,-46.5,-40.5,-57.75,-63.25,-49.25,-63.0,-59.25,-24.5,-47.25,-18.75,-67.5,-46.5,-15.75,-34.5,-11.0,-60.0,-36.25,-70.75,-60.0,-67.25,-29.5,-38.25,
elevators_inst_mdp__03,6,6,998710,1609.6711965128202,39,-67.88461538461539,original-elevators_inst_mdp__03=/127.0.0.1;original-elevators_inst_mdp__03=/127.0.0.1;original-elevators_inst_mdp__03=/127.0.0.1;original-elevators_inst_mdp__03=/127.0.0.1;original-elevators_inst_mdp__03=/127.0.0.1;original-elevators_inst_mdp__03=/127.0.0.1;,-40.0,9.125873009493631,83.28155818540434,-78.0,-80.75,-75.0,-66.25,-62.5,-48.5,-69.25,-51.0,-67.0,-73.75,-61.25,-65.75,-57.0,-77.0,-67.75,-77.0,-77.5,-68.75,-40.0,-77.0,-80.25,-61.25,-59.25,-60.5,-72.0,-76.25,-76.25,-75.0,-72.0,-68.25,-63.0,-64.75,-72.5,-62.0,-70.0,-77.75,-74.5,-63.5,-57.5,
elevators_inst_mdp__04,6,6,980190,1482.0201909743591,39,-93.82051282051282,original-elevators_inst_mdp__04=/127.0.0.1;original-elevators_inst_mdp__04=/127.0.0.1;original-elevators_inst_mdp__04=/127.0.0.1;original-elevators_inst_mdp__04=/127.0.0.1;original-elevators_inst_mdp__04=/127.0.0.1;original-elevators_inst_mdp__04=/127.0.0.1;,-34.0,29.586896610139203,875.3844510190665,-94.0,-111.75,-127.75,-72.5,-74.0,-54.75,-117.0,-88.25,-94.0,-36.0,-76.75,-110.75,-136.0,-116.0,-62.75,-90.5,-83.0,-130.0,-94.0,-110.0,-117.0,-38.0,-112.0,-110.5,-58.0,-121.75,-79.5,-74.25,-132.25,-141.0,-36.0,-77.5,-118.0,-91.0,-114.5,-138.75,-96.0,-89.25,-34.0,
elevators_inst_mdp__05,6,6,999811,1506.7142623589743,39,-96.1474358974359,original-elevators_inst_mdp__05=/127.0.0.1;original-elevators_inst_mdp__05=/127.0.0.1;original-elevators_inst_mdp__05=/127.0.0.1;original-elevators_inst_mdp__05=/127.0.0.1;original-elevators_inst_mdp__05=/127.0.0.1;original-elevators_inst_mdp__05=/127.0.0.1;,-29.75,24.08915850601557,580.2875575279422,-147.0,-52.0,-68.0,-106.25,-115.5,-77.25,-124.0,-91.75,-87.5,-85.0,-99.75,-104.0,-49.25,-90.5,-91.25,-106.0,-101.0,-127.5,-75.25,-110.0,-67.75,-102.25,-111.25,-92.0,-121.25,-101.5,-98.25,-130.75,-29.75,-113.0,-123.25,-98.75,-90.75,-106.0,-116.5,-49.0,-103.5,-83.0,-102.5,
elevators_inst_mdp__06,6,6,999981,1501.7490646153844,39,-109.69871794871794,original-elevators_inst_mdp__06=/127.0.0.1;original-elevators_inst_mdp__06=/127.0.0.1;original-elevators_inst_mdp__06=/127.0.0.1;original-elevators_inst_mdp__06=/127.0.0.1;original-elevators_inst_mdp__06=/127.0.0.1;original-elevators_inst_mdp__06=/127.0.0.1;,-60.75,18.98887828062375,360.5774983563445,-100.5,-107.5,-121.0,-132.0,-100.25,-111.5,-72.0,-113.0,-119.0,-112.5,-102.75,-107.75,-107.0,-136.25,-107.75,-115.0,-63.25,-99.0,-130.0,-135.5,-109.0,-60.75,-75.75,-100.0,-123.5,-112.5,-120.25,-88.5,-112.0,-137.0,-129.25,-117.5,-105.0,-121.75,-139.5,-109.5,-87.25,-130.0,-105.75,
red-finned-blue-eye_inst_mdp__01,5,5,1244839,1087.0759111466664,75,-2769.2,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,5170.0,3056.056613786246,9339482.026666658,-4860.0,-2480.0,-4930.0,-5430.0,-5430.0,-4500.0,-3980.0,-4010.0,-3380.0,-3030.0,-1100.0,-5430.0,-3600.0,-5180.0,-3900.0,-5130.0,3310.0,-2780.0,2940.0,-1410.0,-3180.0,-5100.0,-3360.0,-5100.0,-5400.0,-1850.0,-5180.0,-5430.0,-3760.0,4220.0,-2880.0,-5100.0,-3160.0,-5180.0,-2680.0,4140.0,-2110.0,-1920.0,-5400.0,-4380.0,4340.0,-5430.0,-3630.0,-3960.0,-4830.0,-4650.0,-2500.0,-3410.0,-5430.0,-4350.0,-4260.0,-4560.0,-3960.0,2960.0,3020.0,-4610.0,-5100.0,-2180.0,-2760.0,-4850.0,3920.0,-5430.0,-5180.0,3190.0,-4830.0,-4530.0,-5400.0,-1340.0,-3630.0,3860.0,-4600.0,5170.0,-680.0,3040.0,-3980.0,
red-finned-blue-eye_inst_mdp__02,5,5,1248779,1227.854989226667,75,1866.6666666666667,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,3000.0,300.59200846921306,90355.55555555545,1700.0,2050.0,2800.0,1650.0,1800.0,1950.0,2000.0,1650.0,2250.0,1750.0,1650.0,1700.0,1950.0,1700.0,2300.0,1650.0,1650.0,1650.0,1750.0,1650.0,1650.0,2100.0,1650.0,1650.0,2050.0,2050.0,1800.0,3000.0,1750.0,1650.0,2050.0,1650.0,3000.0,1800.0,1650.0,1750.0,1650.0,1650.0,1850.0,1650.0,1650.0,1950.0,1800.0,2350.0,2350.0,1900.0,1700.0,1650.0,1750.0,1650.0,2200.0,1800.0,2100.0,1750.0,1650.0,1700.0,1750.0,1800.0,1650.0,1700.0,1650.0,1700.0,1850.0,1950.0,2200.0,1650.0,1900.0,2550.0,1800.0,1850.0,1750.0,1650.0,2000.0,1700.0,1650.0,
red-finned-blue-eye_inst_mdp__03,5,5,1329604,1289.6776833066665,75,-3820.6666666666665,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,2600.0,2814.0136618163187,7918672.888888887,-5450.0,-3600.0,-5450.0,-4700.0,-4650.0,-4400.0,-5450.0,-5450.0,-5200.0,2600.0,-4900.0,-4950.0,-4850.0,1900.0,-4900.0,-5450.0,-5150.0,-5200.0,-5200.0,-5450.0,-5450.0,-4900.0,2000.0,-5450.0,1600.0,-5450.0,2250.0,-5150.0,-5450.0,-5450.0,-4950.0,2350.0,-5150.0,-5450.0,-4900.0,-5150.0,2200.0,-5450.0,-4950.0,-5450.0,-5450.0,-5150.0,-5450.0,-5450.0,-4900.0,-5450.0,-5450.0,-5450.0,-4450.0,2100.0,-4700.0,1700.0,1600.0,-5450.0,-5150.0,-5450.0,-4950.0,1850.0,-4550.0,2400.0,-5200.0,-5450.0,-5450.0,-5150.0,-5450.0,-5450.0,-3900.0,1750.0,-5450.0,-4900.0,-5450.0,-5200.0,-5450.0,1700.0,-5450.0,
red-finned-blue-eye_inst_mdp__04,5,5,1230904,1136.2559959466666,75,-1686.2666666666667,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,3450.0,3678.7486181520417,1.3533191395555556E7,-3450.0,-4950.0,-3550.0,-5300.0,-5550.0,-5010.0,2650.0,-5200.0,-5550.0,3200.0,2400.0,2940.0,2090.0,2200.0,2590.0,-4800.0,1680.0,1640.0,-5300.0,-4200.0,-4860.0,1640.0,-5110.0,-5550.0,-5550.0,-5050.0,-5550.0,-4760.0,-5550.0,-4860.0,2840.0,-5550.0,3450.0,2800.0,1640.0,-4860.0,-5550.0,2740.0,-5550.0,2340.0,1840.0,1840.0,1950.0,-5110.0,-4660.0,2940.0,-4070.0,-5550.0,-5110.0,2250.0,-5550.0,-5550.0,1700.0,-5050.0,2000.0,-5550.0,2350.0,1640.0,2090.0,1580.0,1580.0,-5300.0,2400.0,2290.0,1700.0,-5300.0,-5200.0,-5550.0,2840.0,-5050.0,-4610.0,-5300.0,1840.0,1640.0,1940.0,
red-finned-blue-eye_inst_mdp__05,5,5,1263453,1274.1588206933334,75,-1848.6666666666667,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,4000.0,3148.8759193648075,9915419.555555562,-5350.0,1760.0,-4850.0,1500.0,-2650.0,-4800.0,-4880.0,2050.0,2060.0,-4150.0,2050.0,-1190.0,-4930.0,-5400.0,-4200.0,-3460.0,-4960.0,-250.0,2900.0,-4500.0,-5350.0,-1740.0,2050.0,-4680.0,1750.0,-3710.0,-5400.0,-4580.0,-2900.0,-5350.0,4000.0,3100.0,-3740.0,-4180.0,-4460.0,-4930.0,-4180.0,-4190.0,1580.0,-5350.0,-5350.0,2000.0,2250.0,1690.0,1950.0,1580.0,1700.0,2230.0,2820.0,-5400.0,-3850.0,1720.0,-5350.0,-5150.0,-5050.0,-4680.0,-5150.0,2800.0,2060.0,1980.0,-2520.0,-4930.0,440.0,-1330.0,-4750.0,1570.0,-4110.0,1930.0,-830.0,1900.0,-2970.0,-2890.0,-1160.0,-5050.0,-3240.0,
red-finned-blue-eye_inst_mdp__06,5,5,1748790,1337.2452074666662,75,-1986.2666666666667,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,3980.0,3886.723992716174,1.510662339555556E7,-5880.0,2880.0,-6650.0,-3710.0,-3140.0,-6260.0,2150.0,1110.0,-7330.0,2380.0,-4940.0,3980.0,2580.0,2730.0,2320.0,-7010.0,2190.0,3070.0,320.0,-2500.0,-2820.0,-2570.0,2170.0,-5850.0,-7330.0,-1590.0,-3140.0,-5540.0,-6830.0,-2850.0,2670.0,3410.0,-1070.0,-4760.0,3310.0,1080.0,1350.0,-4930.0,-1090.0,-20.0,2670.0,-6580.0,3250.0,-5190.0,610.0,-7280.0,-7330.0,1810.0,520.0,-1670.0,2130.0,2790.0,-6110.0,-4690.0,2570.0,-3560.0,-3090.0,-5610.0,2240.0,2110.0,-7330.0,1010.0,-5910.0,2680.0,-7280.0,-2630.0,3310.0,-6360.0,-7200.0,-6860.0,-7180.0,-3340.0,-490.0,-7330.0,-5540.0,
red-finned-blue-eye_inst_mdp__07,5,5,1627416,1294.32257824,75,11829.333333333334,L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;L_C_SOGBOFA=/127.0.0.1;,18000.0,1570.0125972601481,2464939.555555556,10800.0,14500.0,11700.0,11100.0,11450.0,11900.0,11300.0,10850.0,11200.0,10600.0,11200.0,11000.0,13000.0,10850.0,11350.0,12050.0,11300.0,13050.0,10800.0,10800.0,11400.0,10950.0,11950.0,10800.0,10850.0,11650.0,11000.0,12250.0,15700.0,10600.0,11100.0,11200.0,12150.0,11100.0,12350.0,10900.0,10600.0,11300.0,11900.0,11750.0,12700.0,14400.0,10600.0,11150.0,18000.0,10700.0,12200.0,10650.0,11100.0,12350.0,11550.0,11000.0,16950.0,11450.0,14950.0,11150.0,10950.0,11900.0,11050.0,11450.0,14300.0,10800.0,11350.0,10850.0,17250.0,11500.0,14400.0,10700.0,11150.0,10950.0,10850.0,11650.0,11400.0,10850.0,10650.0,
